objectid,me,exposure,slope,lsfactor,twindex,curvature,path_river,path_village,studyarea,area,areaA,areaB,areaC,flat,north,south,east,west,lnlsfactor,lsfactor_w,lsfactor_a
176,A0215,"123,232","8,00071","2,59227","-8,04695","2,36079","1210,56","2646,53",A,1,1,0,0,0,0,0,1,0,"0,9525339","2,59227","2,59227"
177,A0216,"125,538","3,98984","7,0441","-2,72744","-0,114118","978,188","2582,61",A,1,1,0,0,0,0,0,1,0,"1,95219","7,0441","7,0441"
178,A0217,"34,992","11,1966","5,09368","-13,0244","-5,97915","1137,26","2740,08",A,1,1,0,0,0,1,0,0,0,"1,628","5,09368","5,09368"
179,A0218,"62,2658","23,9548","3,14001","-16,3112","-4,65148","1191,79","2789,28",A,1,1,0,0,0,0,0,1,0,"1,144226","3,14001","3,14001"
180,A0219,"16,9908","16,9729","2,49484","-16,818","5,3486","1374,18","2591,33",A,1,1,0,0,0,1,0,0,0,"0,9142246","2,49484","2,49484"
181,A0220,"22,0362","20,1723","4,81414","-13,9522","-3,43124","1496,55","2525,18",A,1,1,0,0,0,1,0,0,0,"1,571557","4,81414","4,81414"
182,A0221,"76,4296","13,598","2,24778","-17,3559","2,69811","1657,02","2282,08",A,1,1,0,0,0,0,0,1,0,"0,8099431","2,24778","2,24778"
183,A0222,"316,848","10,0832","2,22958","-16,3875","-59,6138","1684,06","2085,55",A,1,1,0,0,0,1,0,0,0,"0,8018132","2,22958","2,22958"
184,A0223,"90,7441","17,3378","3,5764","-15,2902","-8,09834","1880,61","2026,92",A,1,1,0,0,0,0,0,1,0,"1,274357","3,5764","3,5764"
185,A0224,"117,897","13,1672","3,88374","-14,5729","-13,3904","1775,86","2024,75",A,1,1,0,0,0,0,0,1,0,"1,356799","3,88374","3,88374"
186,A0225,"95,3893","12,1787","3,23233","-15,2958","-6,8966","1755,14","1730,86",A,1,1,0,0,0,0,0,1,0,"1,173203","3,23233","3,23233"
187,A0226,"131,309","10,0986","4,14209","-13,8514","-3,89671","1786,77","2246,14",A,1,1,0,0,0,0,0,1,0,"1,4212","4,14209","4,14209"
188,A0227,"43,2101","10,4012","2,15527","-17,2518","-4,2515","2027,54","2011,24",A,1,1,0,0,0,1,0,0,0,"0,767916","2,15527","2,15527"
189,A0228,"107,176","13,1366","1,89776","-18,1599","-9,96305","2070,3","2044,42",A,1,1,0,0,0,0,0,1,0,"0,6406742","1,89776","1,89776"
190,A0229,"51,2419","20,2601","2,73849","-16,783","-0,310585","1893,25","2265,86",A,1,1,0,0,0,0,0,1,0,"1,007407","2,73849","2,73849"
191,A0230,"69,444","15,4882","2,08378","-17,8324","5,97042","1710,97","2446,09",A,1,1,0,0,0,0,0,1,0,"0,7341835","2,08378","2,08378"
192,A0231,"67,1095","11,2012","4,87375","-13,2373","-9,13089","1670,77","2497,06",A,1,1,0,0,0,0,0,1,0,"1,583864","4,87375","4,87375"
193,A0232,"62,6501","14,8276","2,62842","-16,6641","-4,39415","336,508","1741,14",A,1,1,0,0,0,0,0,1,0,"0,9663829","2,62842","2,62842"
194,A0233,0,"0,46455","4,17898","-5,06289","4,44981","131,457","1434,47",A,1,1,0,0,0,1,0,0,0,"1,430067","4,17898","4,17898"
195,A0234,"85,2364","5,57637","3,68749","-13,7477","1,34266","130,442","1529,97",A,1,1,0,0,0,0,0,1,0,"1,304946","3,68749","3,68749"
196,A0235,"54,4623","7,94135","3,02279","-15,2216","7,09772","63,0076","1555,54",A,1,1,0,0,0,0,0,1,0,"1,10618","3,02279","3,02279"
197,A0236,"144,162","10,2056","3,89172","-14,252","-11,0719","410,304","2170,73",A,1,1,0,0,0,0,1,0,0,"1,358851","3,89172","3,89172"
198,A0237,"165,411","17,0039","1,58079","-19,3428","-6,91947","97,2959","1955,12",A,1,1,0,0,0,0,1,0,0,"0,4579248","1,80597","1,58079"
199,A0238,"160,463","7,59576","4,64727","-13,0139","-0,652674","236,304","2240,97",A,1,1,0,0,0,0,1,0,0,"1,53628","4,64727","4,64727"
200,A0239,"154,799","8,6617","3,29866","-14,9835","-1,3591","531,105","2448,95",A,1,1,0,0,0,0,1,0,0,"1,193516","3,29866","3,29866"
201,A0240,"138,814","9,78057","3,53539","-14,7772","1,38861","692,326","2643,9",A,1,1,0,0,0,0,1,0,0,"1,262824","3,53539","3,53539"
202,A0241,"107,103","18,3066","2,92875","-16,1832","-4,11136","289,93","2437,75",A,1,1,0,0,0,0,0,1,0,"1,074576","2,92875","2,92875"
203,A0242,"81,4164","23,4897","2,1324","-18,1916","-5,14094","478,771","2649,72",A,1,1,0,0,0,0,0,1,0,"0,7572481","2,1324","2,1324"
204,A0243,"170,538","5,6334","5,55142","-11,7238","-4,61661","664,244","2783,91",A,1,1,0,0,0,0,1,0,0,"1,714054","5,55142","5,55142"
205,A0244,"181,975","13,2395","3,5363","-15,0607","-3,90964","773,451","2828,63",A,1,1,0,0,0,0,1,0,0,"1,263081","3,5363","3,5363"
206,A0245,"95,0424","15,4693","2,43705","-17,0421","-0,499968","952,71","2756,45",A,1,1,0,0,0,0,0,1,0,"0,8907883","2,43705","2,43705"
207,A0246,"116,565","6,20832","5,2741","-12,3813","-10,0243","1134,64","2532,49",A,1,1,0,0,0,0,0,1,0,"1,662808","5,2741","5,2741"
208,A0247,"131,906","11,9937","3,6636","-14,7149","-4,88788","1085,17","2556,57",A,1,1,0,0,0,0,0,1,0,"1,298446","3,6636","3,6636"
209,A0248,"168,69","7,0703","6,26404","-11,5784","-3,26456","991,854","2621,84",A,1,1,0,0,0,0,1,0,0,"1,834825","6,26404","6,26404"
210,A0249,"167,735","10,8045","6,51532","-11,7936","4,85092","712,926","2898,81",A,1,1,0,0,0,0,1,0,0,"1,874156","6,51532","6,51532"
211,A0250,"116,075","11,9767","5,69996","-12,4913","1,16649","542,97","2734,16",A,1,1,0,0,0,0,0,1,0,"1,740459","5,69996","5,69996"
212,A0251,"94,2142","21,1155","2,97134","-16,36","-6,97474","532,822","2830,09",A,1,1,0,0,0,0,0,1,0,"1,089013","2,97134","2,97134"
213,A0252,"116,075","11,9767","2,90041","-15,8323","-1,05676","470,111","2901,09",A,1,1,0,0,0,0,0,1,0,"1,064852","2,90041","2,90041"
214,A0253,"65,6954","15,4186","2,82174","-16,3093","-4,91131","309,681",2606,A,1,1,0,0,0,0,0,1,0,"1,037354","2,82174","2,82174"
215,A0254,"110,556","19,105","2,07293","-18,1752","-1,89812","31,3699","2065,51",A,1,1,0,0,0,0,0,1,0,"0,7289631","2,07293","2,07293"
216,A0255,"61,1443","24,4","2,22309","-18,0695","-1,25634","116,344","2485,53",A,1,1,0,0,0,0,0,1,0,"0,7988981","2,22309","2,22309"
217,A0256,"103,392","14,7107","2,61022","-16,6286","4,38014","155,117","2611,56",A,1,1,0,0,0,0,0,1,0,"0,9594345","2,61022","2,61022"
218,A0257,"83,1572","5,82848","4,78451","-12,6426","1,81516","121,758","2494,47",A,1,1,0,0,0,0,0,1,0,"1,565384","4,78451","4,78451"
219,A0258,"97,0013","13,106","3,6536","-14,904","-4,68672","233,617","2642,36",A,1,1,0,0,0,0,0,1,0,"1,295713","3,6536","3,6536"
220,A0259,"262,405","20,2083","1,61553","-19,562","-0,259652","165,974","2477,29",A,1,1,0,0,0,0,0,0,1,"0,4796631","1,80597","1,61553"
221,A0260,"61,2602","15,9957","1,89347","-18,364","4,96038","207,247","2247,2",A,1,1,0,0,0,0,0,1,0,"0,6384112","1,89347","1,89347"
222,A0261,"16,1892","14,667","3,23023","-15,563","-2,71452","337,135","2285,07",A,1,1,0,0,0,1,0,0,0,"1,172553","3,23023","3,23023"
223,A0262,"68,9625","6,44328","1,93391","-17,342","-1,32079","86,0264","2337,23",A,1,1,0,0,0,0,0,1,0,"0,6595439","1,93391","1,93391"
224,A0263,"80,5377","5,6334","1,80554","-17,5551","-9,84355","61,8506","2470,49",A,1,1,0,0,0,0,0,1,0,"0,5908597","1,80597","1,80554"
225,A0264,"116,565","8,25276","2,16817","-16,9401","-7,41291","1085,85","2055,02",A,1,1,0,0,0,0,0,1,0,"0,7738835","2,16817","2,16817"
226,A0265,"229,574","16,0442","3,22323","-15,7276","-9,20201","1092,43","1916,67",A,1,1,0,0,0,0,0,0,1,"1,170384","3,22323","3,22323"
227,A0266,"288,435","2,93557","4,89429","-10,7208","-18,0364","1499,07","2145,2",A,1,1,0,0,0,0,0,0,1,"1,588069","4,89429","4,89429"
228,A0267,"177,51","5,33205","5,46506","-11,5891","-32,8641","1515,94","2165,63",A,1,1,0,0,0,0,1,0,0,"1,698375","5,46506","5,46506"
229,A0268,"217,405","4,9586","5,4154","-11,6338","-25,6202","1469,31","2206,45",A,1,1,0,0,0,0,1,0,0,"1,689247","5,4154","5,4154"
230,A0269,"220,236","3,94932","4,90491","-12,1585","-31,0788","1434,7","2244,04",A,1,1,0,0,0,0,1,0,0,"1,590237","4,90491","4,90491"
231,A0270,"323,746","4,3125","2,16034","-9,21615","4,24623","1292,11","2398,22",A,1,1,0,0,0,1,0,0,0,"0,7702656","2,16034","2,16034"
232,A0271,"318,18","11,6795","2,96642","-15,7786","-4,61975","1257,68","2302,71",A,1,1,0,0,0,1,0,0,0,"1,087356","2,96642","2,96642"
233,A0272,"302,005","4,37414","2,0501","-16,5202","-8,58052","1196,84","2365,81",A,1,1,0,0,0,0,0,0,1,"0,7178886","2,0501","2,0501"
234,A0273,"80,3112","9,57126","4,36026","-13,736","-5,23482","1493,82","2072,24",A,1,1,0,0,0,0,0,1,0,"1,472532","4,36026","4,36026"
235,A0274,"302,905","4,69279","3,66813","-13,7761","7,07109","1453,36","2065,85",A,1,1,0,0,0,0,0,0,1,"1,299682","3,66813","3,66813"
236,A0275,"64,44","17,2274","2,45683","-17,1256","1,87378","1648,54","1916,87",A,1,1,0,0,0,0,0,1,0,"0,8988719","2,45683","2,45683"
237,A0276,"93,5035","11,256","2,50932","-16,3659","-2,79778","1270,33","2216,43",A,1,1,0,0,0,0,0,1,0,"0,9200118","2,50932","2,50932"
238,A0277,"127,694","12,7038","2,81528","-16,1443","1,44699","1703,45","1794,89",A,1,1,0,0,0,0,0,1,0,"1,035062","2,81528","2,81528"
239,A0278,"154,359","12,6719","2,46382","-16,8805","-1,78134","1619,96","1803,24",A,1,1,0,0,0,0,1,0,0,"0,901713","2,46382","2,46382"
240,A0279,"85,3141","13,9352","4,66342","-13,6057","-7,63278","1370,87","1622,05",A,1,1,0,0,0,0,0,1,0,"1,539749","4,66342","4,66342"
241,A0280,"60,0685","17,1579","2,69961","-16,7494","-12,0334","1503,58","1564,83",A,1,1,0,0,0,0,0,1,0,"0,9931073","2,69961","2,69961"
242,A0281,"29,0546","16,287","2,2686","-17,4298","-4,8062","1068,78","1915,21",A,1,1,0,0,0,1,0,0,0,"0,8191629","2,2686","2,2686"
243,A0282,"308,66","5,92803","3,09834","-14,773","-6,25068","878,274","2105,88",A,1,1,0,0,0,0,0,0,1,"1,130867","3,09834","3,09834"
244,A0283,"312,709","8,16322","4,41931","-13,0918","-45,9726","661,667","2322,42",A,1,1,0,0,0,0,0,0,1,"1,485984","4,41931","4,41931"
245,A0284,"78,0239","7,78749","3,46419","-14,5384","0,087774","995,039","1996,07",A,1,1,0,0,0,0,0,1,0,"1,242479","3,46419","3,46419"
246,A0285,"101,31","4,72685","6,42244","-10,0577","-22,1034","842,93","2145,03",A,1,1,0,0,0,0,0,1,0,"1,859798","6,42244","6,42244"
247,A0286,315,"6,86532","3,86508","-5,43648","15,195","1402,03","1586,59",A,1,1,0,0,0,1,0,0,0,"1,351982","3,86508","3,86508"
248,A0287,"65,556","2,80441","2,69576","-7,37085","-2,71766","1591,39","1397,2",A,1,1,0,0,0,0,0,1,0,"0,9916801","2,69576","2,69576"
249,A0288,"326,31","6,66969","5,97515","-11,63","-11,5488","1587,21","1514,22",A,1,1,0,0,0,1,0,0,0,"1,787609","5,97515","5,97515"
250,A0289,"5,19443","10,1548","1,92012","-17,8007","-3,31417","1727,17","1300,25",A,1,1,0,0,0,1,0,0,0,"0,6523877","1,92012","1,92012"
251,A0290,"64,6538","9,67384","2,73438","-16,0498","-1,15265","1810,11","1259,39",A,1,1,0,0,0,0,0,1,0,"1,005905","2,73438","2,73438"
252,A0291,"343,179","10,3214","3,43776","-15,0061","-7,56847","1744,08","1381,54",A,1,1,0,0,0,1,0,0,0,"1,23482","3,43776","3,43776"
253,A0292,"4,3987","3,02575","5,18616","-11,2382","-16,6262","1888,33","1483,34",A,1,1,0,0,0,1,0,0,0,"1,645994","5,18616","5,18616"
254,A0293,"35,0958","20,1361","2,09618","-18,1449","-1,83976","402,974","1854,37",A,1,1,0,0,0,1,0,0,0,"0,7401166","2,09618","2,09618"
255,A0294,"15,6422","6,00822","4,51562","-12,7563","-5,68368","304,798","1904,4",A,1,1,0,0,0,1,0,0,0,"1,507542","4,51562","4,51562"
256,A0295,"52,4959","12,3934","4,34683","-13,9512","-3,80758","275,382","1983,25",A,1,1,0,0,0,0,0,1,0,"1,469447","4,34683","4,34683"
257,A0296,45,"5,89203","2,58879","-15,7657","0,280521","146,84","1641,88",A,1,1,0,0,0,1,0,0,0,"0,9511906","2,58879","2,58879"
258,A0297,"25,2011","8,6617","2,39887","-16,5761","6,15898","244,036","1747,38",A,1,1,0,0,0,1,0,0,0,"0,8749978","2,39887","2,39887"
259,A0298,"29,0546","16,287","2,54854","-16,8184","0,982219","381,975","1651,17",A,1,1,0,0,0,1,0,0,0,"0,9355207","2,54854","2,54854"
260,A0299,"39,2894","12,9787","2,31654","-17,1725","4,52805","344,612","1332,83",A,1,1,0,0,0,1,0,0,0,"0,8400747","2,31654","2,31654"
261,A0300,"15,9454","6,73294","3,0321","-15,075","1,1127","517,536","1290,99",A,1,1,0,0,0,1,0,0,0,"1,109255","3,0321","3,0321"
262,A0301,"55,4915","8,9467","3,25261","-14,9049","-3,76028","324,903","1039,82",A,1,1,0,0,0,0,0,1,0,"1,179458","3,25261","3,25261"
263,A0302,"79,5085","6,35204","3,45602","-14,4207","3,82119","237,978","910,667",A,1,1,0,0,0,0,0,1,0,"1,240118","3,45602","3,45602"
264,A0303,"288,435","0,734494","4,4856","-11,9652","6,3354","208,3","1059,92",A,1,1,0,0,0,0,0,0,1,"1,500872","4,4856","4,4856"
265,A0304,"67,751","10,9087","2,96256","-15,7989","-0,030517","154,517","695,499",A,1,1,0,0,0,0,0,1,0,"1,086054","2,96256","2,96256"
266,A0305,135,"5,56681","3,68803","-13,9019","-11,9117","622,645","1156,16",A,1,1,0,0,0,0,1,0,0,"1,305092","3,68803","3,68803"
267,A0306,"194,931","7,17419","4,14104","-13,6688","6,52913","524,602","1019,34",A,1,1,0,0,0,0,1,0,0,"1,420947","4,14104","4,14104"
268,A0307,"285,255","2,64652","5,54127","-10,908","-1,21412","963,942","1497,42",A,1,1,0,0,0,0,0,0,1,"1,712224","5,54127","5,54127"
269,A0308,135,"3,60865","3,65182","-13,2277","-3,06922","707,796","1190,44",A,1,1,0,0,0,0,1,0,0,"1,295226","3,65182","3,65182"
270,A0309,"201,801","4,99081","5,37509","-12,1592","-11,1184","649,68","1071,53",A,1,1,0,0,0,0,1,0,0,"1,681775","5,37509","5,37509"
271,A0310,"87,1844","13,9065","3,24938","-15,4838","-1,67454","1077,58","1547,48",A,1,1,0,0,0,0,0,1,0,"1,178464","3,24938","3,24938"
272,A0311,"136,637","11,3511","3,33567","-15,192","-1,05859","989,05","1410,9",A,1,1,0,0,0,0,1,0,0,"1,204674","3,33567","3,33567"
273,A0312,"98,8418","20,2668","3,01541","-16,2864","1,45303","966,463","1455,32",A,1,1,0,0,0,0,0,1,0,"1,103736","3,01541","3,01541"
274,A0313,"92,4896","15,6419","3,21784","-15,5924","-0,010427","896,847","1433,16",A,1,1,0,0,0,0,0,1,0,"1,16871","3,21784","3,21784"
275,A0314,"113,962","4,5657","6,07974","-11,0848","-6,65774","563,077","1054,59",A,1,1,0,0,0,0,0,1,0,"1,804962","6,07974","6,07974"
276,A0315,315,"4,91531","2,4217","-15,8522","-9,2167","584,041","1139,31",A,1,1,0,0,0,1,0,0,0,"0,8844697","2,4217","2,4217"
277,A0316,"104,036","9,48943","3,31581","-13,4737","-16,3715","790,037","1241,53",A,1,1,0,0,0,0,0,1,0,"1,198702","3,31581","3,31581"
278,A0317,"111,038","6,44328","3,364","-13,8783","-0,783413","772,91","1132,42",A,1,1,0,0,0,0,0,1,0,"1,213131","3,364","3,364"
279,A0318,"155,556","5,59545","2,8713","-15,2356","6,85818","764,868","993,636",A,1,1,0,0,0,0,1,0,0,"1,054765","2,8713","2,8713"
280,A0319,"262,147","13,3527","1,73158","-18,6309","3,9367","996,35","1228,81",A,1,1,0,0,0,0,0,0,1,"0,5490343","1,80597","1,73158"
281,A0320,"230,194","3,62349","1,88134","-16,5439","-4,28143","892,548","1131,22",A,1,1,0,0,0,0,0,0,1,"0,6319843","1,88134","1,88134"
282,A321,90,"2,78517","2,96973","-7,45621","-15,9931","344,567","546,744",A,1,1,0,0,0,0,0,1,0,"1,088471","2,96973","2,96973"
283,A0322,135,"2,62611","4,96222","-4,19839","-17,9158","1252,37","1496,93",A,1,1,0,0,0,0,1,0,0,"1,601853","4,96222","4,96222"
284,A0323,"83,1572","5,82848","3,12628","-14,5948","-0,952144","1359,33","1781,21",A,1,1,0,0,0,0,0,1,0,"1,139844","3,12628","3,12628"
285,A0324,"8,1301","1,64202","2,59299","-14,9991","1,53451","172,26","632,365",A,1,1,0,0,0,1,0,0,0,"0,9528116","2,59299","2,59299"
286,A0325,"171,87","4,91531","1,77065","-17,4373","11,274","152,451","457,57",A,1,1,0,0,0,0,1,0,0,"0,5713467","1,80597","1,77065"
287,A0326,"67,3801","6,01707","3,32585","-14,4187","-15,955","675,379","930,746",A,1,1,0,0,0,0,0,1,0,"1,201725","3,32585","3,32585"
288,A0327,"132,274","6,87303","2,21402","-16,5476","5,97316","591,555","946,554",A,1,1,0,0,0,0,0,1,0,"0,7948099","2,21402","2,21402"
289,A0328,"75,2564","4,55397","8,71714","-1,84467","1,03385","645,227","1066,31",A,1,1,0,0,0,0,0,1,0,"2,165291","8,71714","8,71714"
290,A0329,"185,194","2,56391","5,20669","-10,4149","-7,8263","980,498","1317,43",A,1,1,0,0,0,0,1,0,0,"1,649944","5,20669","5,20669"
291,A0330,"113,962","4,5657","3,35878","-14,2901","-2,89962","301,056","693,096",A,1,1,0,0,0,0,0,1,0,"1,211578","3,35878","3,35878"
292,A0331,"155,556","2,80441","2,56307","-8,14272","-7,30729","202,265","559,057",A,1,1,0,0,0,0,1,0,0,"0,9412058","2,56307","2,56307"
293,A0332,45,"3,60865","2,32537","-8,7456","-1,11194","129,155","571,917",A,1,1,0,0,0,1,0,0,0,"0,8438792","2,32537","2,32537"
294,A0333,"113,199","1,76843","5,31979","-3,85049","-10,8248","288,412","1029,5",A,1,1,0,0,0,0,0,1,0,"1,671434","5,31979","5,31979"
295,A0334,180,"4,17365","4,40299","-12,6399","-14,9853","515,333","949,316",A,1,1,0,0,0,0,1,0,0,"1,482284","4,40299","4,40299"
296,A0335,"165,256","4,55397","3,24825","-6,37561","0,380965","475,485","609,906",A,1,1,0,0,0,0,1,0,0,"1,178116","3,24825","3,24825"
297,A0336,"183,366","11,7013","1,68265","-18,5522","2,79765","465,556","313,773",A,1,1,0,0,0,0,1,0,0,"0,5203699","1,80597","1,68265"
298,A0337,"141,34","2,97197","6,98833","-9,98317","-6,0112","632,93","614,631",A,1,1,0,0,0,0,1,0,0,"1,944242","6,98833","6,98833"
299,A0338,"84,6107","12,1787","2,21389","-17,352","-5,84419","762,733","723,098",A,1,1,0,0,0,0,0,1,0,"0,7947512","2,21389","2,21389"
300,A0339,"8,1301","6,54131","2,20535","-16,3169","-4,10458","305,788","784,836",A,1,1,0,0,0,1,0,0,0,"0,7908862","2,20535","2,20535"
301,A0340,"349,695","10,2763","2,88187","-15,7704","-3,24616","888,015","987,134",A,1,1,0,0,0,1,0,0,0,"1,058439","2,88187","2,88187"
302,A0341,"181,736","7,62346","1,64925","-18,3841","-1,84421","993,327","1180,25",A,1,1,0,0,0,0,1,0,0,"0,5003207","1,80597","1,64925"
303,A0342,"136,848","10,0832","4,67811","-13,1712","-5,5168","1081,01","1107,42",A,1,1,0,0,0,0,1,0,0,"1,542894","4,67811","4,67811"
304,A0343,"100,008","4,00325","10,3328","-8,61745","-8,46197","981,195","1409,59",A,1,1,0,0,0,0,0,1,0,"2,335323","9,1204","10,3328"
305,A0344,180,"5,09668","3,79224","-11,9821","-13,9011","771,074","1212,43",A,1,1,0,0,0,0,1,0,0,"1,332957","3,79224","3,79224"
306,A0345,"29,7449","3,74008","8,13445","-8,86256","-2,84639","854,926","1312,44",A,1,1,0,0,0,1,0,0,0,"2,096108","8,13445","8,13445"
307,A0346,"146,31","1,67452","6,5367","-9,62396","-31,4332","1227,01","1662,71",A,1,1,0,0,0,0,1,0,0,"1,877432","6,5367","6,5367"
308,A0347,"23,8387","10,7902","9,25191","-9,76151","-7,33604","1131,71","1421,03",A,1,1,0,0,0,1,0,0,0,"2,22483","9,1204","9,25191"
309,A0348,"58,4486","15,1719","3,62023","-14,9931","-32,6899","1377,36","1478,47",A,1,1,0,0,0,0,0,1,0,"1,286538","3,62023","3,62023"
310,A0349,"96,5463","13,978","2,13138","-17,5987","0,439139","1806,73","1000,42",A,1,1,0,0,0,0,0,1,0,"0,7567697","2,13138","2,13138"
311,A0350,"209,055","9,47846","3,5198","-14,6177","2,35621","1515,03","1309,67",A,1,1,0,0,0,0,1,0,0,"1,258404","3,5198","3,5198"
312,A0351,"52,125","7,89486","4,02394","-13,7589","-6,85174","1608,42","1268,98",A,1,1,0,0,0,0,0,1,0,"1,392262","4,02394","4,02394"
313,A0352,"183,013","13,029","2,22383","-17,3962","1,26797","1212,81","1165,96",A,1,1,0,0,0,0,1,0,0,"0,7992309","2,22383","2,22383"
314,A0353,"147,529","6,03471","4,5137","-12,9861","1,98306","1462,14","1336,53",A,1,1,0,0,0,0,1,0,0,"1,507117","4,5137","4,5137"
315,A0354,"123,69","6,66969","4,23905","-13,3464","-11,3455","1385,41","1338,1",A,1,1,0,0,0,0,0,1,0,"1,444339","4,23905","4,23905"
316,A0355,"98,8807","14,7141","1,97273","-18,1173","2,81783","1289,9","1170,31",A,1,1,0,0,0,0,0,1,0,"0,6794184","1,97273","1,97273"
317,A0356,"133,698","14,1618","2,66318","-16,5113","-0,5862","1243,4","1108,58",A,1,1,0,0,0,0,0,1,0,"0,9795209","2,66318","2,66318"
318,A0357,"25,0169","7,64416","3,46574","-13,7309","-15,1581","1042,88","975,971",A,1,1,0,0,0,1,0,0,0,"1,242926","3,46574","3,46574"
319,A0358,"98,1301","9,75932","1,75818","-18,3326","-8,38511","912,405","741,245",A,1,1,0,0,0,0,0,1,0,"0,5642792","1,80597","1,75818"
320,A0359,"170,91","11,6006","2,847","-15,9489","0,603283","1112,66","960,475",A,1,1,0,0,0,0,1,0,0,"1,046266","2,847","2,847"
321,A0360,"33,6901","6,66969","4,87321","-4,34889","-3,83103","339,744","225,468",A,1,1,0,0,0,1,0,0,0,"1,583753","4,87321","4,87321"
322,A0361,"189,462","13,8527","2,16879","-17,5824","-5,63068","462,018","574,858",A,1,1,0,0,0,0,1,0,0,"0,7741694","2,16879","2,16879"
323,A0362,"69,6236","8,60715","2,15148","-17,0789","-7,57024","781,663","984,227",A,1,1,0,0,0,0,0,1,0,"0,766156","2,15148","2,15148"
324,A0363,"109,44","8,31609","3,28452","-14,9676","0,86848","690,009","743,374",A,1,1,0,0,0,0,0,1,0,"1,189221","3,28452","3,28452"
325,A0364,"131,634","5,57637","5,64944","-11,6352","0,504193","506,173","732,334",A,1,1,0,0,0,0,0,1,0,"1,731556","5,64944","5,64944"
326,A0365,"101,31","5,90105","4,39948","-13,0491","-1,6559","549,423","615,586",A,1,1,0,0,0,0,0,1,0,"1,481486","4,39948","4,39948"
327,A0366,"146,31","8,31609","4,76414","-13,1908","-7,67814","408,494","690,121",A,1,1,0,0,0,0,1,0,0,"1,561117","4,76414","4,76414"
328,A0367,"203,199","1,76843","5,14873","-11,1638","-1,57324","236,385","690,515",A,1,1,0,0,0,0,1,0,0,"1,63875","5,14873","5,14873"
329,A0368,"354,289","9,25617","3,1056","-15,202","-2,09481","984,718","918,859",A,1,1,0,0,0,1,0,0,0,"1,133207","3,1056","3,1056"
330,A0369,"180,674","19,0149","2,1183","-18,047","-4,57074","1419,69","1477,38",A,1,1,0,0,0,0,1,0,0,"0,7506139","2,1183","2,1183"
331,A0370,"255,651","10,2005","2,1428","-17,2881","3,98008","1653,46","1313,82",A,1,1,0,0,0,0,0,0,1,"0,7621135","2,1428","2,1428"
332,A0371,"237,804","14,5043","1,78685","-18,5133","-3,65338",2079,"872,218",A,1,1,0,0,0,0,0,0,1,"0,5804543","1,80597","1,78685"
333,A0372,"116,565","7,23285","5,51195","-11,9748","-0,325594","2000,56","971,235",A,1,1,0,0,0,0,0,1,0,"1,706918","5,51195","5,51195"
334,A0373,"105,376","18,5911","3,52988","-15,4316","-3,06038","2198,55","780,379",A,1,1,0,0,0,0,0,1,0,"1,261264","3,52988","3,52988"
335,A0374,"63,4349","14,2423","2,22745","-17,5713","-9,54254","2371,48","698,93",A,1,1,0,0,0,0,0,1,0,"0,8008574","2,22745","2,22745"
336,A0375,"111,801","7,46271","7,63966","-10,2606","1,36847","1993,66","902,824",A,1,1,0,0,0,0,0,1,0,"2,033353","7,63966","7,63966"
337,A0376,"251,565","2,93557","4,58735","-11,8483","-6,78708","2034,71","807,928",A,1,1,0,0,0,0,0,0,1,"1,523302","4,58735","4,58735"
338,A0377,"36,2538","4,3125","7,35782","-10,2946","-19,1429","2173,61","682,826",A,1,1,0,0,0,1,0,0,0,"1,995764","7,35782","7,35782"
339,A0378,"164,745","7,89486","2,61802","-15,9318","-18,2512","2382,5","443,992",A,1,1,0,0,0,0,1,0,0,"0,9624183","2,61802","2,61802"
340,A0379,"183,814","6,94959","3,41195","-14,4849","-0,498995","2451,22","335,161",A,1,1,0,0,0,0,1,0,0,"1,227284","3,41195","3,41195"
341,A0380,"102,529","12,64","3,7104","-14,6989","-14,2505","2769,82","176,512",A,1,1,0,0,0,0,0,1,0,"1,31114","3,7104","3,7104"
342,A0381,"140,389","16,9729","2,88188","-16,2447","-3,90254","2900,35","226,576",A,1,1,0,0,0,0,1,0,0,"1,058443","2,88188","2,88188"
343,A0382,"98,1301","8,15679","3,97263","-13,5723","-16,2798","2677,01","289,351",A,1,1,0,0,0,0,0,1,0,"1,379428","3,97263","3,97263"
344,A0383,"78,2749","12,377","3,40464","-15,1147","0,27752","2459,52","377,988",A,1,1,0,0,0,0,0,1,0,"1,225139","3,40464","3,40464"
