OBJECTID;Name;Exposition;Hangneig;LS-Faktor;TWIndex;Woelbung;Pfad_Fluss;Pfad_Dorf
284;A0323;83,15720367;5,828479767;3,126280069;-14,5948;-0,952144027;1359,329956;1781,209961
285;A0324;8,13010025;1,642019987;2,592989922;-14,99909973;1,534510016;172,2599945;632,3649902
286;A0325;171,8699951;4,915309906;1,770650029;-17,43729973;11,27400017;152,451004;457,5700073
287;A0326;67,38009644;6,017069817;3,32585001;-14,41870022;-15,95499992;675,3790283;930,7459717
288;A0327;132,2740021;6,873030186;2,214020014;-16,54759979;5,97315979;591,5549927;946,5540161
289;A0328;75,25640106;4,55396986;8,717140198;-1,844670057;1,033849955;645,2269897;1066,310059
290;A0329;185,1940002;2,563910007;5,206689835;-10,41489983;-7,826300144;980,4979858;1317,430054
291;A0330;113,961998;4,565700054;3,358779907;-14,2901001;-2,899620056;301,0559998;693,0960083
292;A0331;155,5559998;2,804409981;2,563070059;-8,142720222;-7,307290077;202,2649994;559,0570068
293;A0332;45;3,608649969;2,325370073;-8,745599747;-1,111940026;129,1549988;571,9169922
294;A0333;113,1989975;1,768429995;5,319789886;-3,850490093;-10,82479954;288,4119873;1029,5
295;A0334;180;4,173649788;4,402989864;-12,63990021;-14,98530006;515,3330078;949,315979
296;A0335;165,2559967;4,55396986;3,248250008;-6,375609875;0,380964994;475,4849854;609,9060059
297;A0336;183,3659973;11,70129967;1,68264997;-18,55220032;2,797650099;465,5559998;313,7730103
298;A0337;141,3399963;2,971970081;6,988329887;-9,983169556;-6,011199951;632,9299927;614,6309814
299;A0338;84,61070251;12,17870045;2,213890076;-17,35199928;-5,844190121;762,7329712;723,0980225
300;A0339;8,13010025;6,541309834;2,205349922;-16,31690025;-4,104579926;305,7879944;784,8359985
301;A0340;349,6950073;10,27630043;2,881870031;-15,77040005;-3,24616003;888,0150146;987,1339722
302;A0341;181,7359924;7,623459816;1,649250031;-18,38409996;-1,844210029;993,3270264;1180,25
303;A0342;136,8480072;10,08320045;4,678110123;-13,1711998;-5,516799927;1081,01001;1107,420044
304;A0343;100,0080032;4,003250122;10,33279991;-8,61744976;-8,461970329;981,1950073;1409,589966
305;A0344;180;5,096680164;3,792239904;-11,98209953;-13,90110016;771,0739746;1212,430054
306;A0345;29,74489975;3,740080118;8,134449959;-8,862560272;-2,846390009;854,9260254;1312,439941
307;A0346;146,3099976;1,674520016;6,536699772;-9,623959541;-31,43320084;1227,01001;1662,709961
308;A0347;23,83869934;10,79020023;9,25191021;-9,761509895;-7,33604002;1131,709961;1421,030029
309;A0348;58,44860077;15,1718998;3,620229959;-14,99310017;-32,68989944;1377,359985;1478,469971
310;A0349;96,5463028;13,97799969;2,131380081;-17,59869957;0,439139009;1806,72998;1000,419983
311;A0350;209,0549927;9,478460312;3,519799948;-14,61769962;2,356209993;1515,030029;1309,670044
312;A0351;52,125;7,894859791;4,023940086;-13,75889969;-6,851739883;1608,420044;1268,97998
313;A0352;183,0130005;13,02900028;2,223829985;-17,39620018;1,267969966;1212,810059;1165,959961
314;A0353;147,529007;6,03470993;4,513700008;-12,9861002;1,983060002;1462,140015;1336,530029
315;A0354;123,6900024;6,669690132;4,239049911;-13,34640026;-11,34549999;1385,410034;1338,099976
316;A0355;98,88069916;14,71409988;1,972730041;-18,11730003;2,817830086;1289,900024;1170,310059
317;A0356;133,697998;14,16180038;2,663180113;-16,51129913;-0,586199999;1243,400024;1108,579956
318;A0357;25,01689911;7,644159794;3,465739965;-13,73089981;-15,15810013;1042,880005;975,9710083
319;A0358;98,13009644;9,759320259;1,758180022;-18,33259964;-8,385109901;912,4050293;741,2449951
320;A0359;170,9100037;11,60060024;2,846999884;-15,94890022;0,603282988;1112,660034;960,4749756
321;A0360;33,69010162;6,669690132;4,873209953;-4,348889828;-3,831029892;339,743988;225,4680023
322;A0361;189,4620056;13,85270023;2,168790102;-17,58239937;-5,630680084;462,0180054;574,8579712
323;A0362;69,62359619;8,607150078;2,151479959;-17,07889938;-7,570240021;781,6630249;984,2269897
324;A0363;109,4400024;8,31608963;3,284519911;-14,96759987;0,868480027;690,0089722;743,3740234
325;A0364;131,6340027;5,576369762;5,649439812;-11,63519955;0,504193008;506,1730042;732,3339844
326;A0365;101,3099976;5,901050091;4,399479866;-13,04909992;-1,655900002;549,4229736;615,5859985
327;A0366;146,3099976;8,31608963;4,764140129;-13,19079971;-7,678140163;408,493988;690,1209717
328;A0367;203,1990051;1,768429995;5,148729801;-11,16380024;-1,573240042;236,3849945;690,5150146
329;A0368;354,2890015;9,256170273;3,105600119;-15,20199966;-2,094810009;984,7180176;918,8590088
330;A0369;180,673996;19,01490021;2,118299961;-18,04700089;-4,570740223;1419,689941;1477,380005
331;A0370;255,651001;10,20049953;2,142800093;-17,28809929;3,980079889;1653,459961;1313,819946
332;A0371;237,8040009;14,50430012;1,786849976;-18,51329994;-3,653379917;2079;872,2180176
333;A0372;116,5650024;7,232850075;5,511950016;-11,97480011;-0,325594008;2000,560059;971,2349854
334;A0373;105,3759995;18,59110069;3,529880047;-15,43159962;-3,060379982;2198,550049;780,3790283
335;A0374;63,43489838;14,24230003;2,227449894;-17,57130051;-9,542539597;2371,47998;698,9299927
336;A0375;111,8010025;7,462709904;7,639659882;-10,26060009;1,368469954;1993,660034;902,8239746
337;A0376;251,5650024;2,935570002;4,587349892;-11,84829998;-6,787079811;2034,709961;807,9279785
338;A0377;36,25379944;4,3125;7,357820034;-10,29459953;-19,14290047;2173,610107;682,8259888
339;A0378;164,7449951;7,894859791;2,618020058;-15,93179989;-18,25119972;2382,5;443,9920044
340;A0379;183,8139954;6,949590206;3,411950111;-14,48490047;-0,498995006;2451,219971;335,1610107
341;A0380;102,5289993;12,64000034;3,710400105;-14,69890022;-14,25049973;2769,820068;176,5119934
342;A0381;140,3890076;16,97290039;2,881880045;-16,24469948;-3,902539968;2900,350098;226,576004
343;A0382;98,13009644;8,15678978;3,972630024;-13,57229996;-16,27980042;2677,01001;289,3510132
344;A0383;78,27490234;12,37699986;3,404639959;-15,11470032;0,277520001;2459,52002;377,9880066
345;A0384;59,03620148;12,01070023;3,737129927;-14,68319988;-7,43091011;2821,909912;327,7789917
346;A0385;27,34989929;7,540040016;3,798549891;-13,72340012;-11,11310005;3031,800049;231,1889954
347;A0386;116,5650024;15,21389961;2,538000107;-16,81399918;-13,79100037;2298,73999;556,4539795
348;A0387;125,538002;9,891300201;3,050179958;-15,38990021;-20,54190063;2220,97998;728,0930176
349;A0388;295,0169983;11,38259983;1,902940035;-18,04330063;17,08180046;2050,120117;1145,689941
350;A0389;223,2640076;10,71850014;3,150379896;-15,41639996;-5,356760025;1985,609985;874,1079712
351;A0390;61,60699844;18,83049965;3,158760071;-15,93719959;-4,314650059;1955,380005;863,9140015
352;A0391;158,1990051;2,500149965;2,843450069;-14,72270012;-31,46459961;1768;1089,72998
353;A0392;126,2539978;4,3125;6,581439972;-10,6875;-35,56380081;1738,099976;1245,930054
354;A0393;92,12110138;6,25094986;2,258219957;-16,54840088;18,5734005;1545,27002;1466,420044
355;A0394;149,0359955;4,05644989;2,875720024;-14,99300003;1,766749978;1493,310059;1349,170044
356;A0395;92,91079712;13,46850014;2,852190018;-16,06699944;-4,067860126;1574,76001;1481,22998
357;A0396;203,9620056;4,565700054;4,223390102;-13,2663002;-4,458859921;1054,439941;760,4249878
358;A0397;119,0550003;4,77188015;5,131979942;-12,24989986;1,934960008;1144,630005;797,0839844
359;A0398;187,125;3,740080118;3,295330048;-6,235089779;-15,63389969;781,7410278;469,8569946
360;A0399;48,23970032;16,92770004;2,066940069;-17,39749908;3,9270401;794,2349854;373,9089966
361;A0400;30,17350006;11,40060043;5,222770214;-12,96679974;0,63973701;775,5170288;316,2099915
362;A0401;166,6069946;9,927909851;1,740399957;-17,66430092;-35,48239899;387,0700073;401,5499878
363;A0402;330,6419983;8,466039658;4,351980209;-13,02770042;-35,02970123;348,1759949;267,553009
364;A0403;85,6013031;9,010660172;2,425339937;-16,63750076;-6,657529831;311,3640137;227,5720062
365;A0404;18,43490028;2,202519894;5,318419933;-10,65400028;-1,96006;342,9299927;143,1390076
366;A0405;45,83029938;21,58569908;2,779469967;-16,73940086;-1,998679996;904,1660156;380,1220093
367;A0406;126,8700027;4,6354599;3,765450001;-13,88000011;4,898789883;702,9810181;103,625
368;A0407;64,02559662;9,974780083;4,447519779;-13,58450031;-1,998029947;474,7980042;164,4949951
369;A0408;22,75099945;7,760399818;1,674640059;-17,93009949;-10,85350037;277,5599976;116,5049973
370;A0409;5,440330029;9,705989838;3,543499947;-14,83619976;-0,919825017;612,3220215;384,9219971
371;A0410;79,99199677;4,003250122;3,569400072;-13,93099976;5,766149998;737,526001;499,4710083
372;A0411;52,59460068;4,958600044;3,726320028;-13,5848999;-2,247119904;460,8699951;268,3670044
373;A0412;353,1570129;11,53880024;2,15802002;-17,33429909;3,552999973;477,9119873;250,5119934
374;A0413;27,64599991;5,489699841;4,093550205;-13,38029957;-5,095369816;348,7579956;287,0539856
375;A0414;126,8700027;2,321530104;1,803619981;-16,7553997;13,73589993;247,1199951;307,6109924
376;A0415;109,6539993;6,873030186;2,014219999;-17,1201992;12,29920006;486,5130005;220,9550018
377;A0416;128,9279938;15,16219997;3,095910072;-15,80990028;-0,831420004;1015,549988;382,8410034
378;A0417;354,1740112;21,76980019;2,109019995;-18,21199989;2,7980299;982,8040161;347,6560059
379;A0418;66,80139923;1,768429995;2,219969988;-15,36839962;4,975880146;73,25769806;369,82901
380;A0419;300,0690002;5,086190224;4,881499767;-12,52799988;-2,783440113;413,79599;391,1080017
381;A0420;24,86370087;10,38129997;3,764590025;-14,38150024;-0,751833022;346,3320007;226,7429962
382;A0421;329,743988;6,426790237;3,785880089;-13,50559998;-16,43989944;298,8340149;537,7369995
383;A0422;151,3899994;5,801020145;2,578259945;-8,183070183;-0,205090001;0;560,8599854
384;A0423;85,6013031;3,025749922;5,103700161;-11,20219994;-34,41600037;478,1700134;457,9410095
385;A0424;71,56500244;2,935570002;7,170710087;-10,44400024;-3,708920002;677,8049927;409,1340027
386;A0425;31,86599922;10,01620007;3,707230091;-14,56949997;-6,545569897;793,0440063;396,0920105
387;A0426;55,61970139;5,332049847;4,451429844;-13,05560017;-1,686840057;336,0589905;230,8829956
388;A0427;30,25639915;12,69579983;2,217730045;-17,59320068;-8,788379669;214,6269989;217,2250061
389;A0428;70,01689911;10,74720001;6,022830009;-11,99030018;-2,713880062;281,5690002;46,91630173
390;A0429;349,9920044;11,85709953;3,763220072;-14,61400032;-5,489019871;547,5280151;328,5190125
391;A0430;90;3,711280107;6,031640053;-10,48400021;-3,997080088;625,8870239;251,3070068
392;A0431;54,68880081;13,41259956;5,09032011;-13,13809967;-10,47550011;960,776001;88,18019867
393;A0432;103,2990036;12,90470028;3,05418992;-15,78069973;-4,947410107;997,3839722;122,7369995
394;A0433;82,2664032;18,33480072;2,876349926;-16,52739906;1,179960012;649,8140259;180,9929962
395;A0434;171,8699951;1,642019987;5,827600002;-9,851539612;-2,680150032;322,368988;392,7820129
396;A0435;284,5339966;6,451509953;6,21600008;-3,077600002;-19,3512001;130,4819946;259,2789917
397;A0436;13,17259979;11,07229996;3,616489887;-14,72649956;-2,788990021;1251,959961;388,7330017
398;A0437;97,76519775;10,20559978;3,452120066;-14,87240028;-0,931330979;1335,25;491,0039978
399;A0438;136,5070038;12,2947998;2,898780107;-15,99810028;3,661099911;1199,180054;441,4349976
400;A0439;106,6989975;9,609189987;3,151679993;-15,17409992;0,199222997;219,8820038;662,7360229
401;A0440;64,53669739;10,68000031;5,106760025;-12,89340019;-6,072730064;136,7220001;552,5809937
402;A0441;220,3650055;12,01490021;3,042710066;-15,69950008;-3,145139933;972,2319946;349,4670105
403;A0442;122,0930023;15,76609993;2,934639931;-16,1427002;-5,237949848;335,4259949;600,4910278
404;A0443;118,9260025;19,39340019;2,424390078;-17,34300041;2,974509954;203,7220001;368,052002
405;A0444;124,875;9,261799812;3,227349997;-15,0927;-10,6274004;1042,949951;136,1519928
406;A0445;132,7089996;8,163220406;3,632639885;-14,50759983;-0,700245976;539,7890015;367,4590149
407;A0446;83,15720367;5,828479767;2,347039938;-16,34499931;-3,743060112;146,8339996;638,8250122
408;A0447;82,47619629;12,22859955;3,882920027;-14,45750046;-3,578069925;1216,579956;350,868988
409;A0448;37,40539932;4,958600044;9,709739685;-8,579070091;-20,61980057;804,6309814;280,7120056
410;A0449;97,125;3,740080118;2,826699972;-13,45689964;-48,1867981;1063,52002;243,1549988
411;A0450;75,76270294;15,65439987;2,627540112;-16,63710022;-3,396630049;1222,849976;295,3099976
412;A0451;74,05460358;6,732940197;3,73277998;-14,10630035;-3,768069983;948,0200195;103,9179993
413;A0452;95,52749634;14,17240047;2,708329916;-16,51799965;-13,43700027;939,6900024;349,3479919
414;A0453;91,84760284;7,166820049;3,545449972;-14,29300022;-8,792779922;1388,680054;523,2249756
415;A0454;77,94920349;20,25110054;2,902620077;-16,48690033;-4,966060162;466,9049988;1048,030029
416;A0455;60,35010147;16,86809921;3,527479887;-6,008029938;-8,682909966;804,6339722;1025,670044
417;A0456;150,2550049;27,60759926;3,338809967;-15,67339993;4,610060215;888,210022;920,9160156
418;A0457;199,8849945;11,45429993;3,267080069;-15,37899971;-0,516305029;398,9630127;1498,280029
419;A0458;357,2739868;4,871640205;5,187570095;-12,06159973;-5,180940151;914,0809937;1208,670044
420;A0459;25,14480019;12,37699986;2,974889994;-15,80930042;5,240709782;669,8140259;1213,030029
421;A0460;32,90520096;9,323459625;3,014260054;-15,45129967;-8,695719719;981,7609863;1338,77002
422;A0461;118,4960022;9,171330452;2,902309895;-15,62349987;-2,394320011;1217,01001;1272,670044
423;A0462;160,6410065;9,033800125;4,163159847;-13,78240013;-5,192389965;439,2609863;1794,26001
424;A0463;127,875;22,58779907;3,303090096;-15,93519974;-0,372599989;623,6729736;1743,310059
425;A0464;77,90519714;19,20179939;2,131230116;-17,96369934;-0,348235011;848,6829834;1643,640015
426;A0465;303,6900024;6,669690132;3,57201004;-14,2741003;12,80210018;1012,940002;1508,599976
427;A0466;144,4620056;17,42539978;3,097110033;-15,9350996;-0,087192103;132,4100037;1791,550049
428;A0467;130,9140015;9,142860413;3,674190044;-14,46140003;-0,398809999;261,1789856;1693,410034
429;A0468;126,572998;8,894000053;4,363180161;-13,51970005;-2,928800106;436,3380127;1498,319946
430;A0469;124,2610016;18,69879913;3,472970009;-15,43700027;-0,799440026;599,947998;1396,910034
431;A0470;132,5099945;7,519030094;3,239360094;-14,92539978;1,379310012;236,4210052;1635,849976
432;A0471;102,3389969;14,87409973;2,68404007;-16,51670074;3,723099947;336,5559998;1528,329956
433;A0472;116,1750031;14,9236002;3,581160069;-15,0678997;-1,788890004;440,2349854;1294,25
434;A0473;130,1349945;15,13300037;3,044990063;-15,93220043;-1,836779952;692,8619995;1160,650024
435;A0474;145,6199951;5,332049847;5,488319874;-11,91419983;-3,229170084;994,4760132;1221,219971
436;A0475;66,80139923;1,768429995;5,682559967;-3,801860094;-18,89629936;1174,069946;1279,98999
437;A0476;146,3099976;9,948769569;3,315150023;-15,12839985;1,650840044;86,3973999;1622,25
438;A0477;97,125;7,448560238;3,846479893;-14,13220024;2,027090073;215,9909973;1469,640015
439;A0478;78,69010162;18,30150032;2,313380003;-17,58699989;-0,236533001;248,5720062;1416,550049
440;A0479;70,55999756;8,31608963;3,528419971;-14,60949993;-4,321589947;175,897995;1451,069946
441;A0480;98,97260284;4,45897007;5,686039925;-11,58450031;-0,752618015;181,2579956;1327,25
442;A0481;86,49649811;11,25599957;4,545499802;-13,66129971;-3,335170031;339,1990051;1314,890015
443;A0482;97,69609833;8,607150078;2,683089972;-15,81770039;-3,067019939;538,6599731;1196,73999
444;A0483;104,0360031;11,34210014;5,394229889;-12,26869965;4,522649765;153,1179962;1151,099976
445;A0484;135;16,9022007;2,461740017;-16,94890022;4,065100193;160,3410034;1055,800049
446;A0485;176,9869995;8,769729614;3,026849985;-15,43050003;-6,501450062;487,5740051;865,8239746
447;A0486;237,1999969;12,24520016;2,035540104;-17,61319923;2,491430044;626,9619751;862,8779907
448;A0487;131,423996;5,251399994;8,953889847;-1,253039956;-59,23809814;840,315979;998,4619751
449;A0488;168,6900024;3,54866004;2,106869936;-15,62989998;-35,34899902;990,2269897;808,7310181
450;A0489;235,0079956;5,65226984;4,116630077;-12,86880016;-55,32139969;278,5150146;539,164978
451;A0490;119,2190018;15,32619953;2,027400017;-17,91259956;7,573860168;160,0180054;516,4320068
452;A0491;99,63749695;12,2947998;11,66079998;-8,684760094;4,50635004;121,7910004;354,9360046
453;A0492;151,5039978;17,89539909;2,113460064;-17,94650078;6,958370209;498,4410095;694,3259888
454;A0493;211,4299927;9,705989838;2,489279985;-16,34970093;3,063430071;308,0339966;492,8080139
455;A0494;288,4349976;3,667649984;3,379359961;-12,57229996;-6,328450203;521,0880127;547,8239746
456;A0495;124,4609985;14,07730007;2,755919933;-16,40920067;-2,165260077;705,7189941;705,2119751
457;A0496;280,1759949;9,125729561;2,811569929;-15,60480022;-4,028059959;709,1300049;836,2579956
458;A0497;80,83769989;7,254730225;7,739280224;-9,849399567;-15,55679989;828,53302;889,1539917
459;A0498;118,6100006;5,801020145;7,727350235;-10,49629974;-2,317990065;866,3649902;897,3950195
460;A0499;71,56500244;27,1487999;2,188570023;-18,2852993;7,957789898;898,0910034;892,2849731
461;A0500;108,4349976;12,2947998;4,816609859;-13,34130001;3,177700043;1051,599976;974,5449829
462;A0501;196,5570068;8,894000053;1,889299989;-17,27420044;2,211359978;214,9620056;403,1369934
463;A0502;225;0,656958997;1,780390024;-15,78190041;6,50454998;300,3240051;134,2619934
464;A0503;81,02739716;4,45897007;4,79377985;-11,51760006;-0,726520002;335,447998;245,2910004
465;A0504;0;1,85758996;3,283930063;-7,500209808;-11,80160046;273,8649902;311,151001
466;A0505;115,3460007;4,871640205;2,824029922;-13,45709991;9,869409561;351,2569885;440,4649963
467;A0506;191,3099976;3,54866004;2,19588995;-15,8302002;0,788972974;30,92040062;457,5450134
468;A0507;208,3009949;3,425489902;2,893640041;-13,34860039;4,476119995;60,68180084;590,5960083
469;A0508;49,7635994;3,949320078;1,787760019;-16,85250092;-36,11959839;275,9609985;757,2969971
470;A0509;104,0360031;3,82517004;4,432859898;-12,82610035;-20,13500023;362,0109863;587,2620239
471;A0510;90;1,393409967;6,137360096;-9,929789543;-7,097879887;531,6430054;828,5250244
472;A0511;115,2009964;8,661700249;3,719990015;-13,18620014;0,074093796;121,8720016;963,4810181
473;A0512;180;3,248440027;0;0,973721981;-8,454529762;212,9859924;909,0759888
474;A0513;125,2180023;9,576680183;3,864000082;-14,26930046;6,76267004;307,3959961;1099,329956
475;A0514;195,6419983;6,008220196;10,27509975;-0,56487;0,688579977;422,4830017;746,6879883
476;A0515;16,69919968;4,838620186;3,451659918;-12,46640015;-36,41640091;1310,609985;1016,150024
